Id,v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target
ID_626a7abc7,,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,6,,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31d4f510e,0,3,1,3,.5,6,no,7.666666499999999,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,68,36,4624,9,36,0,2.25,0.25,58.777775,4624,4
ID_968fdce57,,0,3,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,2,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,d242ffa67,2,2,0,4,yes,4,no,4.0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,9,4,81,16,16,4,4.0,1.0,16.0,81,4
ID_f718be071,,0,3,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,4,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,d242ffa67,2,2,0,4,yes,4,no,4.0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,30,16,900,16,16,4,4.0,1.0,16.0,900,4
ID_42ca1f754,,0,3,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,4,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,d242ffa67,2,2,0,4,yes,4,no,4.0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,29,16,841,16,16,4,4.0,1.0,16.0,841,4
ID_7d1333b2c,,0,3,0,1,1,0,,1,1,2,1,1,2,2,2,4,4,4,0,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,d242ffa67,2,2,0,4,yes,4,no,4.0,1,0,0,0,0,0,0,0,0,2,2.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,5,0,25,16,16,4,4.0,1.0,16.0,25,4
ID_e6d389391,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,e55ab5399,0,2,0,2,no,2,no,4.0,0,0,1,0,0,0,0,0,0,3,0.66666669,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,52,36,2704,4,4,0,0.44444448,0.0,16.0,2704,4
ID_6012bcda4,,0,5,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,2,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e55ab5399,0,2,0,2,no,2,no,4.0,0,1,0,0,0,0,0,0,0,3,0.66666669,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,53,4,2809,4,4,0,0.44444448,0.0,16.0,2809,4
ID_b9bf51e20,,0,5,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,7,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,cc8cf1ab8,1,3,0,4,.33333334,6,no,6.0,0,0,0,0,0,1,0,0,0,3,1.3333334,0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,1,0,14,49,196,16,36,1,1.7777778999999998,0.11111112,36.0,196,4
ID_e12c65f17,,0,5,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,6,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,cc8cf1ab8,1,3,0,4,.33333334,6,no,6.0,0,0,1,0,0,0,0,0,0,3,1.3333334,0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,1,0,21,36,441,16,36,1,1.7777778999999998,0.11111112,36.0,441,4
ID_bd7fd76df,,0,5,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,6,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,cc8cf1ab8,1,3,0,4,.33333334,6,no,6.0,0,0,1,0,0,0,0,0,0,3,1.3333334,0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,1,0,41,36,1681,16,36,1,1.7777778999999998,0.11111112,36.0,1681,4
ID_f59c82ad5,,0,5,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,6,,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,cc8cf1ab8,1,3,0,4,.33333334,6,no,6.0,0,0,1,0,0,0,0,0,0,3,1.3333334,0,0,0,0,1,0,1,1,3,0,0,1,0,0,0,1,0,48,36,2304,16,36,1,1.7777778999999998,0.11111112,36.0,2304,4
ID_2faf0c97f,,0,4,0,1,1,0,,0,0,0,0,3,3,0,3,3,3,3,6,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,c4be9c44d,2,1,0,3,2,no,2,2.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,14,36,196,9,0,4,2.25,4.0,4.0,196,3
ID_3762a2000,,0,4,0,1,1,0,,0,0,0,0,3,3,0,3,3,3,3,6,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,c4be9c44d,2,1,0,3,2,no,2,2.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,16,36,256,9,0,4,2.25,4.0,4.0,256,3
ID_a57f33b6d,,0,4,0,1,1,0,,0,0,0,0,3,3,0,3,3,3,3,2,,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c4be9c44d,2,1,0,3,2,no,2,2.0,0,1,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,49,4,2401,9,0,4,2.25,4.0,4.0,2401,3
ID_4072eeeb2,80000.0,0,2,0,1,0,0,,0,1,1,0,0,0,0,1,1,1,1,14,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,cc94b0c09,0,1,0,1,no,14,no,14.0,0,0,0,0,0,0,0,1,0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,34,196,1156,1,196,0,1.0,0.0,196.0,1156,3
ID_c2e27b059,,0,4,0,1,1,1,1,0,1,1,1,1,2,1,2,3,3,3,5,,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18f5b82e2,1,2,1,3,2,5,no,3.5,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,66,25,4356,9,25,1,2.25,4.0,12.25,4356,4
ID_7f922c2d5,,0,4,0,1,1,1,1,0,1,1,1,1,2,1,2,3,3,3,4,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18f5b82e2,1,2,1,3,2,5,no,3.5,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,11,16,121,9,25,1,2.25,4.0,12.25,121,4
ID_dd45fba48,,0,4,0,1,1,1,1,0,1,1,1,1,2,1,2,3,3,3,2,,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18f5b82e2,1,2,1,3,2,5,no,3.5,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,60,4,3600,9,25,1,2.25,4.0,12.25,3600,4
ID_3e6f97473,,0,4,0,1,1,1,1,0,2,2,0,1,1,0,3,3,3,3,2,,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,96c635d0c,1,2,1,3,2,no,no,1.0,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,42,4,1764,9,0,1,2.25,4.0,1.0,1764,2
ID_a269a1c9a,,0,4,0,1,1,1,1,0,2,2,0,1,1,0,3,3,3,3,6,3,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,96c635d0c,1,2,1,3,2,no,no,1.0,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,16,36,256,9,0,1,2.25,4.0,1.0,256,2
ID_3c6c4e38d,,0,4,0,1,1,1,1,0,2,2,0,1,1,0,3,3,3,3,0,,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96c635d0c,1,2,1,3,2,no,no,1.0,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,66,0,4356,9,0,1,2.25,4.0,1.0,4356,2
ID_77217d0be,,0,4,0,1,1,0,,0,0,0,0,1,1,0,1,1,1,1,8,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,e458080a4,0,1,0,1,no,no,8,8.0,0,0,0,1,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,57,64,3249,1,0,0,1.0,0.0,64.0,3249,4
ID_b8dadec4c,250000.0,0,4,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,7,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,533f7fc2f,2,2,0,4,yes,7,no,11.0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,39,49,1521,16,49,4,1.7777778999999998,1.0,121.0,1521,4
ID_2958a0991,250000.0,0,4,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,7,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,533f7fc2f,2,2,0,4,yes,7,no,11.0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,47,49,2209,16,49,4,1.7777778999999998,1.0,121.0,2209,4
ID_d5bfa65c5,250000.0,0,4,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,8,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,533f7fc2f,2,2,0,4,yes,7,no,11.0,0,0,0,1,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,18,64,324,16,49,4,1.7777778999999998,1.0,121.0,324,4
ID_2238848a4,250000.0,0,4,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,6,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,533f7fc2f,2,2,0,4,yes,7,no,11.0,0,0,1,0,0,0,0,0,0,3,1.3333334,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,15,36,225,16,49,4,1.7777778999999998,1.0,121.0,225,4
ID_8c4f4c68a,,0,6,0,1,1,0,,2,2,4,1,2,3,3,4,7,7,7,8,,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,67ed1c15c,4,3,0,7,1.3333334,6,no,7.333333500000001,0,0,0,1,0,0,0,0,0,4,1.75,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,21,64,441,49,36,16,3.0625,1.7777778999999998,53.777779,441,4
ID_5be20525a,,0,6,0,1,1,0,,2,2,4,1,2,3,3,4,7,7,7,2,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67ed1c15c,4,3,0,7,1.3333334,6,no,7.333333500000001,0,1,0,0,0,0,0,0,0,4,1.75,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,9,4,81,49,36,16,3.0625,1.7777778999999998,53.777779,81,4
ID_78e5d6396,,0,6,0,1,1,0,,2,2,4,1,2,3,3,4,7,7,7,8,,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67ed1c15c,4,3,0,7,1.3333334,6,no,7.333333500000001,0,0,0,1,0,0,0,0,0,4,1.75,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,43,64,1849,49,36,16,3.0625,1.7777778999999998,53.777779,1849,4
ID_c4d0e1ee8,,0,6,0,1,1,0,,2,2,4,1,2,3,3,4,7,7,7,4,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,67ed1c15c,4,3,0,7,1.3333334,6,no,7.333333500000001,0,1,0,0,0,0,0,0,0,4,1.75,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,11,16,121,49,36,16,3.0625,1.7777778999999998,53.777779,121,4
ID_67d01dc75,,0,6,0,1,1,0,,2,2,4,1,2,3,3,4,7,7,7,6,,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67ed1c15c,4,3,0,7,1.3333334,6,no,7.333333500000001,0,0,1,0,0,0,0,0,0,4,1.75,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,47,36,2209,49,36,16,3.0625,1.7777778999999998,53.777779,2209,4
ID_387e6360e,,0,6,0,1,1,0,,2,2,4,1,2,3,3,4,7,7,7,0,,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67ed1c15c,4,3,0,7,1.3333334,6,no,7.333333500000001,1,0,0,0,0,0,0,0,0,4,1.75,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,5,0,25,49,36,16,3.0625,1.7777778999999998,53.777779,25,4
ID_af50adb19,,0,6,0,1,1,0,,2,2,4,1,2,3,3,4,7,7,7,6,3,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,67ed1c15c,4,3,0,7,1.3333334,6,no,7.333333500000001,0,0,1,0,0,0,0,0,0,4,1.75,0,0,0,0,1,1,0,1,2,0,0,1,0,0,0,1,0,16,36,256,49,36,16,3.0625,1.7777778999999998,53.777779,256,4
ID_10038ea39,,0,3,0,1,1,0,,1,1,2,0,1,1,1,2,3,3,3,4,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7c57f8237,1,2,0,3,.5,no,6,6.0,0,1,0,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,1,0,11,16,121,9,0,1,2.25,0.25,36.0,121,2
ID_233430e46,,0,3,0,1,1,0,,1,1,2,0,1,1,1,2,3,3,3,6,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7c57f8237,1,2,0,3,.5,no,6,6.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,1,0,43,36,1849,9,0,1,2.25,0.25,36.0,1849,1
ID_16e3ab522,,0,3,0,1,1,0,,1,1,2,0,1,1,1,2,3,3,3,6,,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7c57f8237,1,2,0,3,.5,no,6,6.0,0,0,1,0,0,0,0,0,0,2,1.5,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,1,0,20,36,400,9,0,1,2.25,0.25,36.0,400,2
ID_9db89986c,40000.0,0,2,0,1,1,0,,0,1,1,0,0,0,0,1,1,1,1,3,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20801837a,0,1,1,1,8,3,no,3.0,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,88,9,7744,1,9,0,1.0,64.0,9.0,7744,4
ID_e92aa36f0,249896.0,0,4,0,1,1,1,2,0,1,1,0,0,0,0,1,1,1,2,11,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5575b936f,0,1,0,1,no,11,no,11.0,0,0,0,0,1,0,0,0,0,1,2.0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,1,0,56,121,3136,1,121,0,4.0,0.0,121.0,3136,1
ID_d4659a170,,0,5,0,1,1,1,2,0,1,1,2,1,3,2,2,4,4,4,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ab956807c,2,2,0,4,yes,6,no,8.0,1,0,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,7,0,49,16,36,4,4.0,1.0,64.0,49,2
ID_1897502d6,,0,5,0,1,1,1,2,0,1,1,2,1,3,2,2,4,4,4,6,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ab956807c,2,2,0,4,yes,6,no,8.0,0,0,1,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,28,36,784,16,36,4,4.0,1.0,64.0,784,2
ID_a647c8476,,0,5,0,1,1,1,2,0,1,1,2,1,3,2,2,4,4,4,10,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ab956807c,2,2,0,4,yes,6,no,8.0,0,0,0,1,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,28,100,784,16,36,4,4.0,1.0,64.0,784,2
ID_78bc0bb01,,0,5,0,1,1,1,2,0,1,1,2,1,3,2,2,4,4,4,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ab956807c,2,2,0,4,yes,6,no,8.0,0,1,0,0,0,0,0,0,0,2,2.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,10,9,100,16,36,4,4.0,1.0,64.0,100,2
